Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
358,Dwight Powell\poweldw01,C,30,DAL,18,16,20.8,2.4,4.2,.579,0.3,0.8,.400,2.1,3.4,.623,.618,1.2,1.9,.647,2.2,2.8,4.9,1.1,0.6,0.7,0.8,2.5,6.4
359,Norman Powell\powelno01,SF,28,POR,18,18,29.1,5.9,11.7,.505,2.0,4.5,.444,3.9,7.2,.543,.590,3.1,3.8,.812,0.4,2.1,2.5,1.6,0.9,0.4,1.0,1.9,16.9
360,Joshua Primo\primojo01,SG,19,SAS,4,0,3.5,0.5,0.8,.667,0.3,0.5,.500,0.3,0.3,1.000,.833,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.3
361,Taurean Prince\princta02,PF,27,MIN,18,2,14.6,1.4,3.9,.357,0.7,2.7,.271,0.7,1.2,.545,.450,0.5,0.7,.750,0.5,1.6,2.1,0.8,0.4,0.2,0.6,1.3,4.0
362,Payton Pritchard\pritcpa01,SG,24,BOS,18,0,8.8,0.6,2.6,.213,0.4,1.7,.233,0.2,0.9,.176,.287,0.2,0.2,1.000,0.3,0.8,1.1,1.1,0.0,0.1,0.7,0.8,1.7
363,Immanuel Quickley\quickim01,PG,22,NYK,20,0,19.1,3.0,7.4,.405,1.7,4.7,.366,1.3,2.8,.473,.520,1.6,1.8,.914,0.4,1.7,2.0,2.5,0.5,0.0,1.0,1.8,9.3
364,Jahmi'us Ramsey\ramseja01,SG,20,SAC,6,0,7.3,0.8,2.2,.385,0.2,0.8,.200,0.7,1.3,.500,.423,0.3,0.7,.500,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.5,2.2
365,Julius Randle\randlju01,PF,27,NYK,20,20,35.0,6.8,16.4,.412,1.9,5.6,.330,4.9,10.8,.454,.468,3.9,5.1,.755,1.9,8.3,10.2,5.0,0.7,0.7,3.3,2.7,19.2
366,Austin Reaves\reaveau01,SG,23,LAL,11,0,19.9,2.0,4.2,.478,0.8,2.5,.321,1.2,1.6,.722,.576,0.7,0.7,1.000,0.2,1.6,1.8,1.0,0.3,0.2,0.9,2.0,5.5
367,Cam Reddish\reddica01,SF,22,ATL,21,0,22.5,4.0,9.6,.413,1.6,4.2,.382,2.3,5.3,.438,.498,2.0,2.2,.891,0.9,2.0,2.8,0.9,1.1,0.2,1.3,1.4,11.5
368,Paul Reed\reedpa01,C,22,PHI,14,2,9.8,1.3,2.5,.514,0.0,0.2,.000,1.3,2.3,.563,.514,0.0,0.0,,1.1,1.6,2.7,0.6,0.6,0.6,0.4,1.5,2.6
369,Naz Reid\reidna01,C,22,MIN,18,0,15.4,3.1,6.5,.470,0.7,2.2,.325,2.3,4.3,.545,.526,1.4,1.9,.735,1.4,2.2,3.6,0.8,0.6,1.1,0.8,2.5,8.2
370,Nick Richards\richani01,C,24,CHO,17,0,9.1,1.5,2.2,.658,0.0,0.0,,1.5,2.2,.658,.658,0.5,0.7,.750,1.0,1.1,2.1,0.2,0.2,0.7,0.7,1.6,3.5
371,Josh Richardson\richajo01,SG,28,BOS,15,0,25.0,3.5,7.5,.469,1.1,3.1,.340,2.5,4.4,.561,.540,1.3,1.6,.833,0.7,2.3,3.0,1.3,0.6,0.6,0.7,1.9,9.5
372,Austin Rivers\riverau01,SG,29,DEN,17,3,17.5,1.4,4.3,.329,0.7,2.6,.267,0.7,1.6,.429,.411,0.2,0.4,.500,0.4,1.1,1.4,0.8,0.5,0.1,0.6,1.2,3.7
373,Duncan Robinson\robindu01,SG,27,MIA,20,20,28.9,4.0,10.7,.371,3.1,9.2,.339,0.9,1.5,.567,.516,0.3,0.4,.625,0.4,3.5,3.9,1.4,0.9,0.3,0.9,3.2,11.3
374,Justin Robinson\robinju01,PG,24,MIL,17,0,11.6,1.1,3.4,.316,0.6,2.2,.270,0.5,1.2,.400,.404,0.1,0.1,1.000,0.1,0.6,0.8,1.2,0.5,0.0,0.6,1.0,2.8
375,Mitchell Robinson\robinmi01,C,23,NYK,17,17,25.5,2.8,3.5,.797,0.0,0.0,,2.8,3.5,.797,.797,1.3,2.2,.579,3.1,4.8,7.8,0.8,0.4,1.5,0.6,2.8,6.8
376,Jeremiah Robinson-Earl\robinje02,C,21,OKC,19,12,21.4,2.8,6.3,.454,1.3,3.1,.407,1.6,3.2,.500,.555,0.4,0.6,.636,1.5,4.0,5.5,0.8,0.6,0.4,0.9,1.4,7.3
377,Isaiah Roby\robyis01,PF,23,OKC,9,1,10.4,2.1,4.3,.487,0.3,1.0,.333,1.8,3.3,.533,.526,0.7,0.7,1.000,1.1,1.3,2.4,0.7,0.1,0.2,0.4,1.2,5.2
378,Rajon Rondo\rondora01,PG,35,LAL,13,0,15.3,1.4,4.6,.300,0.5,1.8,.292,0.8,2.8,.306,.358,0.0,0.0,,0.5,1.6,2.2,3.8,0.8,0.2,1.7,1.5,3.3
379,Derrick Rose\rosede01,PG,33,NYK,17,1,22.9,4.8,10.6,.450,1.5,3.6,.419,3.2,6.9,.466,.522,0.9,1.0,.941,0.7,2.1,2.8,3.4,1.0,0.6,1.4,0.6,12.0
380,Terrence Ross\rosste01,SG,30,ORL,20,0,25.0,3.4,8.8,.386,1.4,4.5,.315,2.0,4.4,.460,.466,1.7,2.1,.786,0.2,1.7,1.9,2.0,0.6,0.2,1.4,1.1,9.9
381,Terry Rozier\roziete01,SG,27,CHO,17,17,32.4,6.5,15.4,.420,2.5,7.5,.331,4.0,7.9,.504,.500,2.0,2.4,.850,0.7,2.9,3.6,3.3,1.3,0.5,1.5,1.4,17.4
382,Ricky Rubio\rubiori01,PG,31,CLE,20,5,29.4,4.8,13.1,.366,2.1,5.9,.356,2.7,7.2,.375,.447,2.9,3.3,.864,0.5,3.4,3.9,6.3,1.3,0.2,3.1,2.3,14.6
383,D'Angelo Russell\russeda01,PG,25,MIN,18,18,31.9,6.8,16.9,.401,2.9,8.6,.342,3.8,8.3,.463,.488,2.8,3.4,.806,0.4,3.2,3.6,5.8,0.9,0.8,2.7,2.1,19.3
384,Domantas Sabonis\sabondo01,C,25,IND,22,22,33.5,6.7,12.1,.556,0.8,2.7,.283,6.0,9.4,.636,.588,3.1,4.3,.726,3.1,8.3,11.4,3.8,1.1,0.3,3.0,3.2,17.4
385,Tomáš Satoranský\satorto01,SG,30,NOP,17,3,15.9,1.1,3.3,.321,0.1,0.7,.167,0.9,2.6,.364,.339,0.5,0.6,.727,0.5,1.4,1.9,2.2,0.4,0.0,0.8,1.4,2.7
386,Dennis Schröder\schrode01,SG,28,BOS,20,12,33.3,6.3,14.3,.439,1.5,4.5,.322,4.8,9.8,.492,.489,3.1,3.5,.899,0.8,3.2,4.0,4.9,1.0,0.1,2.8,2.6,17.1
387,Jay Scrubb\scrubja01,SG,21,LAC,6,0,5.3,1.5,3.2,.474,0.5,1.3,.375,1.0,1.8,.545,.553,0.2,0.3,.500,0.0,0.5,0.5,0.3,0.2,0.2,0.2,0.5,3.7
388,Wayne Selden\seldewa01,SG,27,NYK,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Alperen Şengün\sengual01,C,19,HOU,18,2,18.3,2.9,6.1,.486,0.5,1.2,.409,2.4,4.8,.506,.528,2.4,3.6,.662,1.4,3.3,4.8,2.5,1.2,0.6,2.1,3.0,8.8
390,Collin Sexton\sextoco01,SG,23,CLE,11,11,28.7,6.2,13.7,.450,1.0,4.1,.244,5.2,9.6,.538,.487,2.6,3.5,.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0
391,Landry Shamet\shamela01,SG,24,PHO,19,0,18.3,2.3,5.9,.384,1.7,4.4,.386,0.6,1.5,.379,.527,0.9,1.2,.818,0.3,2.2,2.4,1.6,0.3,0.1,0.5,0.9,7.2
392,Day'Ron Sharpe\sharpda01,PF,20,BRK,8,0,4.5,1.1,2.1,.529,0.1,0.4,.333,1.0,1.8,.571,.559,0.3,0.6,.400,1.0,1.1,2.1,0.0,0.3,0.3,0.8,0.5,2.6
393,Pascal Siakam\siakapa01,PF,27,TOR,10,10,33.2,6.4,13.9,.460,1.3,3.7,.351,5.1,10.2,.500,.507,3.6,4.8,.750,2.0,5.2,7.2,3.6,0.8,0.7,1.9,3.1,17.7
394,Marko Simonovic\simonma01,C,22,CHI,1,0,7.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,1.0,2.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
395,Anfernee Simons\simonan01,SG,22,POR,19,1,22.6,4.5,9.8,.457,2.1,5.4,.379,2.4,4.4,.554,.562,0.9,1.0,.947,0.6,2.1,2.7,2.1,0.5,0.1,1.1,1.4,11.9
396,Jericho Sims\simsje01,PF,23,NYK,8,0,6.8,0.4,0.4,1.000,0.0,0.0,,0.4,0.4,1.000,1.000,0.4,0.5,.750,0.3,1.5,1.8,0.0,0.3,0.4,0.3,0.5,1.1
397,Marcus Smart\smartma01,PG,27,BOS,20,20,34.9,3.9,10.0,.390,1.5,5.1,.287,2.5,5.0,.495,.463,1.9,2.5,.760,0.6,3.5,4.1,5.7,2.1,0.4,1.9,2.3,11.2
398,Dennis Smith Jr.\smithde03,PG,24,POR,9,0,13.1,1.0,2.7,.375,0.2,0.6,.400,0.8,2.1,.368,.417,0.7,1.2,.545,0.1,1.3,1.4,2.6,1.4,0.2,1.4,0.9,2.9
399,Ish Smith\smithis01,PG,33,CHO,16,0,13.2,2.0,5.1,.390,0.1,0.1,.500,1.9,5.0,.388,.396,0.2,0.5,.375,0.1,1.1,1.1,2.3,0.4,0.3,0.9,0.6,4.3
400,Jalen Smith\smithja04,PF,21,PHO,6,0,5.3,0.7,1.8,.364,0.0,0.3,.000,0.7,1.5,.444,.364,0.8,0.8,1.000,0.7,1.7,2.3,0.0,0.2,0.2,0.2,0.5,2.2
401,Tony Snell\snellto01,SG,30,POR,14,0,9.0,0.4,1.4,.250,0.4,1.3,.278,0.0,0.1,.000,.375,0.0,0.0,,0.1,0.8,0.9,0.4,0.1,0.1,0.1,0.9,1.1
402,Jaden Springer\sprinja01,SG,19,PHI,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Lamar Stevens\stevela01,PF,24,CLE,10,0,9.9,0.7,2.7,.259,0.2,0.8,.250,0.5,1.9,.263,.296,0.1,0.1,1.000,0.7,0.7,1.4,0.1,0.2,0.2,0.2,0.9,1.7
404,Isaiah Stewart\stewais01,C,20,DET,18,18,24.1,3.2,6.2,.518,0.1,0.6,.100,3.2,5.7,.559,.522,0.5,0.8,.643,2.2,5.1,7.3,1.1,0.4,1.2,1.1,2.3,7.0
405,Max Strus\strusma01,SF,25,MIA,13,0,20.2,2.5,6.0,.410,1.5,4.3,.357,0.9,1.7,.545,.538,0.5,0.9,.583,0.2,3.3,3.5,0.7,0.5,0.2,0.5,1.2,7.0
406,Jalen Suggs\suggsja01,PG,20,ORL,20,20,27.7,4.1,12.2,.336,1.3,5.1,.248,2.9,7.2,.399,.387,2.6,3.4,.765,0.8,2.7,3.4,3.5,1.2,0.5,3.3,2.9,12.1
407,Jae'Sean Tate\tateja01,SF,26,HOU,19,19,27.4,4.4,9.2,.483,0.7,2.6,.260,3.7,6.5,.573,.520,1.7,2.3,.744,2.1,4.4,6.5,1.9,0.7,0.5,1.9,3.2,11.2
408,Jayson Tatum\tatumja01,SF,23,BOS,21,21,36.6,8.6,21.8,.395,2.7,8.4,.316,6.0,13.4,.445,.456,4.4,5.5,.800,1.2,7.3,8.5,3.7,1.0,0.8,2.7,2.6,24.3
409,Garrett Temple\templga01,SG,35,NOP,20,6,18.6,1.9,4.8,.389,1.0,2.8,.364,0.9,2.0,.425,.495,0.9,1.1,.773,0.7,1.9,2.6,1.2,0.9,0.6,1.0,1.6,5.6
410,Daniel Theis\theisda01,C,29,HOU,15,14,23.3,3.3,6.9,.485,0.9,3.1,.304,2.4,3.8,.632,.553,1.0,1.3,.750,1.1,3.6,4.7,0.7,0.5,0.5,1.3,2.5,8.6
411,Brodric Thomas\thomabr01,SG,25,BOS,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
412,Cameron Thomas\thomaca02,SG,20,BRK,13,0,8.2,1.1,3.4,.318,0.2,1.5,.105,0.9,1.9,.480,.341,0.7,0.8,.818,0.2,0.7,0.8,0.6,0.2,0.2,0.2,0.3,3.0
413,Matt Thomas\thomama02,SG,27,CHI,7,0,4.3,0.6,2.3,.250,0.1,1.0,.143,0.4,1.3,.333,.281,0.0,0.0,,0.0,0.3,0.3,0.0,0.1,0.1,0.0,0.1,1.3
414,Tristan Thompson\thomptr01,PF,30,SAC,15,0,14.1,2.3,4.5,.507,0.0,0.0,,2.3,4.5,.507,.507,1.0,2.0,.500,2.4,3.2,5.6,0.7,0.3,0.4,0.7,1.7,5.5
415,JT Thor\thorjt01,PF,19,CHO,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Matisse Thybulle\thybuma01,SG,24,PHI,13,5,26.2,2.6,4.9,.531,0.7,2.2,.310,1.9,2.7,.714,.602,0.5,0.5,1.000,0.6,1.9,2.5,1.2,2.4,1.5,1.0,1.8,6.4
417,Killian Tillie\tilliki02,C,23,MEM,7,0,7.6,0.9,2.7,.316,0.4,1.6,.273,0.4,1.1,.375,.395,0.0,0.0,,0.6,0.3,0.9,0.3,0.6,0.7,0.1,0.7,2.1
418,Xavier Tillman Sr.\tillmxa01,PF,23,MEM,14,0,12.7,1.6,4.1,.404,0.1,1.2,.118,1.5,2.9,.525,.421,0.6,0.9,.692,1.0,1.9,2.9,1.2,1.1,0.1,0.5,0.8,4.1
419,Isaiah Todd\toddis01,PF,20,WAS,3,0,2.3,0.7,1.7,.400,0.7,1.0,.667,0.0,0.7,.000,.600,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,2.3
420,Obi Toppin\toppiob01,PF,23,NYK,20,0,15.3,3.2,6.0,.529,0.3,1.7,.182,2.9,4.3,.663,.555,1.6,2.1,.738,1.1,2.6,3.6,1.1,0.3,0.8,0.9,1.6,8.2
421,Juan Toscano-Anderson\toscaju01,SF,28,GSW,19,1,15.5,1.7,3.4,.508,0.4,1.4,.296,1.3,2.0,.658,.569,0.6,0.7,.846,0.4,2.2,2.6,2.1,0.7,0.4,0.9,1.5,4.5
422,Karl-Anthony Towns\townska01,C,26,MIN,20,20,34.5,8.2,16.2,.508,2.7,6.1,.446,5.5,10.1,.545,.591,4.0,4.8,.823,2.8,6.3,9.1,3.3,1.2,1.1,3.3,3.5,23.1
423,Gary Trent Jr.\trentga02,SG,23,TOR,20,19,34.4,6.4,14.7,.432,2.7,7.1,.373,3.7,7.6,.487,.522,2.0,2.1,.929,0.6,2.5,3.1,1.7,2.1,0.4,1.0,2.3,17.3
424,P.J. Tucker\tuckepj01,PF,36,MIA,20,20,27.8,2.6,5.0,.520,1.2,2.5,.460,1.5,2.5,.580,.635,0.5,0.6,.818,1.8,4.1,5.9,1.6,0.5,0.3,0.9,2.6,6.8
425,Myles Turner\turnemy01,C,25,IND,22,22,28.5,4.5,8.6,.516,1.8,4.5,.394,2.7,4.1,.648,.618,1.7,2.4,.698,1.6,6.0,7.6,1.0,0.6,2.8,1.4,2.5,12.4
426,Jonas Valančiūnas\valanjo01,C,29,NOP,22,22,31.5,7.0,14.0,.503,1.0,2.3,.460,6.0,11.7,.512,.541,3.3,3.9,.859,3.3,9.0,12.3,2.4,0.5,0.9,2.1,3.2,18.5
427,Denzel Valentine\valende01,SG,28,CLE,12,0,7.2,0.8,2.8,.273,0.5,1.8,.286,0.3,1.0,.250,.364,0.0,0.0,,0.5,0.8,1.3,0.3,0.4,0.0,0.3,0.7,2.0
428,Jarred Vanderbilt\vandeja01,PF,22,MIN,20,13,21.8,2.3,4.3,.523,0.0,0.3,.000,2.3,4.0,.563,.523,1.2,1.5,.828,3.0,4.8,7.7,1.2,1.4,0.8,1.2,3.1,5.7
429,Fred VanVleet\vanvlfr01,PG,27,TOR,20,20,38.2,7.2,16.4,.440,3.2,8.2,.393,4.0,8.2,.488,.538,2.5,3.0,.847,0.9,4.2,5.0,6.5,1.7,0.7,3.2,2.6,20.1
430,Devin Vassell\vassede01,SF,21,SAS,17,0,25.8,4.6,9.9,.467,1.9,4.9,.393,2.7,5.0,.541,.565,0.9,1.3,.727,0.5,3.4,3.9,1.5,1.2,0.7,0.8,2.1,12.2
431,Gabe Vincent\vincega01,PG,25,MIA,17,1,14.3,1.9,4.5,.429,0.9,2.6,.356,1.0,1.9,.531,.532,0.6,0.7,.833,0.5,0.9,1.5,1.9,0.5,0.0,0.7,1.9,5.4
432,Nikola Vučević\vucevni01,C,31,CHI,14,14,32.9,5.6,13.9,.400,1.1,4.1,.263,4.5,9.9,.457,.438,1.1,1.9,.615,1.8,9.2,11.0,4.1,1.1,1.0,1.6,2.4,13.4
433,Dean Wade\wadede01,PF,25,CLE,16,11,22.4,1.8,4.5,.403,0.9,2.9,.298,0.9,1.6,.600,.500,0.3,0.4,.833,0.8,2.5,3.3,1.3,0.7,0.1,0.3,2.0,4.8
434,Franz Wagner\wagnefr01,SF,20,ORL,21,21,31.2,4.9,11.4,.425,1.4,4.0,.361,3.4,7.5,.459,.488,1.6,2.0,.786,1.4,2.9,4.3,2.3,1.0,0.5,1.0,2.5,12.7
435,Moritz Wagner\wagnemo01,C,24,ORL,20,0,11.0,1.9,4.3,.442,1.1,2.9,.379,0.8,1.4,.571,.570,1.1,1.5,.724,0.5,2.1,2.6,0.7,0.1,0.3,0.8,1.8,6.0
436,Ish Wainright\wainris01,F,27,PHO,3,0,2.3,0.3,1.0,.333,0.0,0.3,.000,0.3,0.7,.500,.333,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,0.3,0.3,0.7
437,Kemba Walker\walkeke02,PG,31,NYK,18,18,24.5,4.2,9.8,.429,2.1,5.1,.413,2.1,4.7,.447,.537,1.1,1.4,.800,0.1,2.4,2.6,3.1,1.1,0.3,1.3,1.1,11.7
438,Lonnie Walker\walkelo01,SG,23,SAS,18,3,22.6,3.8,10.3,.373,1.6,5.4,.289,2.3,4.9,.466,.449,1.2,1.4,.808,0.1,2.9,2.9,2.6,0.7,0.4,1.3,1.3,10.4
439,Brad Wanamaker\wanambr01,PG,32,IND,11,0,12.5,0.9,3.2,.286,0.4,1.1,.333,0.5,2.1,.261,.343,1.3,1.5,.875,0.3,1.5,1.7,1.9,0.2,0.5,1.3,1.7,3.5
440,Duane Washington Jr.\washidu02,PG,21,IND,2,0,2.0,1.0,1.5,.667,0.5,1.0,.500,0.5,0.5,1.000,.833,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5
441,P.J. Washington\washipj01,PF,23,CHO,10,2,21.3,3.6,7.3,.493,1.6,3.4,.471,2.0,3.9,.513,.603,1.1,1.4,.786,1.2,3.1,4.3,1.7,0.7,1.0,1.4,1.5,9.9
442,Yuta Watanabe\watanyu01,SF,27,TOR,2,0,13.5,0.5,4.5,.111,0.5,2.5,.200,0.0,2.0,.000,.167,1.5,2.0,.750,1.5,1.0,2.5,0.5,1.0,1.0,0.0,2.0,3.0
443,Trendon Watford\watfotr01,F,21,POR,1,0,7.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
444,Russell Westbrook\westbru01,PG,33,LAL,22,22,36.3,7.6,17.1,.446,1.4,4.4,.313,6.3,12.8,.491,.485,4.0,5.7,.690,1.4,7.0,8.4,8.7,1.3,0.2,4.7,3.2,20.6
445,Coby White\whiteco01,PG,21,CHI,8,1,17.0,2.5,7.0,.357,0.8,3.4,.222,1.8,3.6,.483,.411,0.1,0.4,.333,0.1,2.4,2.5,1.5,0.1,0.1,1.0,1.6,5.9
446,Derrick White\whitede01,SG,27,SAS,18,18,31.2,4.2,10.9,.386,1.4,4.8,.287,2.8,6.1,.464,.449,1.6,1.9,.829,0.5,2.8,3.3,5.2,1.2,1.0,1.6,2.3,11.4
447,Hassan Whiteside\whiteha01,C,32,UTA,20,0,15.5,2.9,4.9,.588,0.0,0.0,,2.9,4.9,.588,.588,1.5,2.1,.707,2.1,4.6,6.7,0.2,0.3,1.3,1.1,3.1,7.2
448,Joe Wieskamp\wieskjo01,G,22,SAS,1,0,3.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
449,Aaron Wiggins\wiggiaa01,G,23,OKC,7,1,15.6,1.0,2.4,.412,0.7,2.1,.333,0.3,0.3,1.000,.559,0.3,0.7,.400,0.1,1.4,1.6,1.3,0.4,0.1,1.0,1.3,3.0
450,Andrew Wiggins\wiggian01,SF,26,GSW,20,20,30.2,7.1,14.3,.497,2.0,5.2,.375,5.2,9.1,.566,.565,2.9,3.9,.731,1.2,3.4,4.6,1.6,0.9,0.6,1.8,1.6,19.0
451,Grant Williams\willigr01,PF,23,BOS,21,8,21.6,2.6,5.1,.514,1.5,3.4,.431,1.1,1.7,.686,.659,0.9,1.0,.905,0.7,2.9,3.5,1.1,0.3,0.6,0.5,1.8,7.6
452,Kenrich Williams\willike04,SF,27,OKC,19,0,20.2,2.6,5.8,.450,0.7,2.1,.333,1.9,3.8,.514,.509,0.8,1.5,.571,1.1,2.5,3.5,1.7,0.7,0.2,0.8,1.7,6.8
453,Lou Williams\willilo02,PG,35,ATL,16,0,12.9,2.3,5.9,.379,0.6,1.6,.346,1.7,4.3,.391,.426,0.9,1.1,.882,0.3,1.2,1.5,1.6,0.5,0.1,0.8,0.9,6.0
454,Patrick Williams\willipa01,PF,20,CHI,5,5,25.0,2.6,4.6,.565,0.6,1.2,.500,2.0,3.4,.588,.630,0.8,0.8,1.000,0.2,2.0,2.2,0.6,0.6,0.4,0.4,1.8,6.6
455,Robert Williams\williro04,C,24,BOS,14,14,30.2,4.2,5.7,.738,0.0,0.0,,4.2,5.7,.738,.738,1.0,1.6,.609,4.0,5.6,9.6,1.4,0.9,1.8,1.1,1.4,9.4
456,Ziaire Williams\willizi02,SF,20,MEM,18,0,18.6,1.9,5.4,.357,0.9,3.6,.246,1.1,1.8,.576,.439,0.2,0.3,.667,0.3,1.3,1.6,0.7,0.4,0.3,0.6,1.8,5.0
457,Dylan Windler\windldy01,SF,25,CLE,14,0,11.9,1.1,2.5,.457,0.6,1.6,.391,0.5,0.9,.583,.586,0.2,0.3,.750,0.5,1.5,2.0,1.1,0.2,0.1,0.6,1.2,3.1
458,Justise Winslow\winslju01,SF,25,LAC,15,0,8.1,0.9,2.6,.359,0.1,0.5,.125,0.9,2.1,.419,.372,0.1,0.3,.500,0.5,1.7,2.1,0.9,0.4,0.3,0.9,0.7,2.1
459,Christian Wood\woodch01,C,26,HOU,19,19,32.8,6.3,13.6,.461,1.5,4.6,.333,4.7,9.0,.526,.517,2.4,4.2,.563,1.8,9.4,11.3,2.4,0.5,0.9,1.9,2.5,16.4
460,Robert Woodard\woodaro01,SF,22,SAC,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Delon Wright\wrighde01,SG,29,ATL,19,0,12.8,0.9,2.7,.333,0.3,0.9,.294,0.6,1.8,.353,.382,0.6,0.8,.733,0.8,1.7,2.6,1.9,0.6,0.1,0.4,0.3,2.6
462,McKinley Wright IV\wrighmc01,PG,23,MIN,1,0,4.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
463,Thaddeus Young\youngth01,PF,33,SAS,15,0,15.9,3.4,5.8,.586,0.0,0.1,.000,3.4,5.7,.600,.586,0.3,0.9,.357,1.6,2.0,3.6,2.9,1.0,0.4,1.2,1.5,7.1
464,Trae Young\youngtr01,PG,23,ATL,21,21,33.8,9.1,19.6,.465,2.7,6.8,.394,6.4,12.8,.502,.533,5.1,5.7,.892,0.6,3.0,3.6,9.0,0.9,0.1,3.8,1.7,26.0
465,Omer Yurtseven\yurtsom01,C,23,MIA,11,0,3.3,0.7,1.3,.571,0.0,0.0,,0.7,1.3,.571,.571,0.3,0.4,.750,0.2,0.5,0.7,0.1,0.0,0.1,0.3,0.2,1.7
466,Cody Zeller\zelleco01,C,29,POR,19,0,12.7,1.6,2.8,.585,0.0,0.2,.000,1.6,2.6,.633,.585,1.7,2.3,.744,1.7,2.4,4.1,0.8,0.4,0.2,0.6,2.0,4.9
467,Ivica Zubac\zubaciv01,C,24,LAC,20,20,24.8,3.7,5.7,.649,0.0,0.0,,3.7,5.7,.649,.649,2.7,3.5,.757,2.7,5.8,8.5,1.3,0.5,0.9,1.1,2.0,10.1
