Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
459,Dean Wade\wadede01,PF,23,CLE,9,0,5.6,0.8,1.1,.700,0.2,0.3,.667,0.6,0.8,.714,.800,0.0,0.1,.000,0.2,1.4,1.7,0.1,0.2,0.3,0.3,0.8,1.8
460,Moritz Wagner\wagnemo01,C,22,WAS,21,4,20.4,4.4,7.6,.581,1.0,2.7,.393,3.4,5.0,.683,.650,1.7,2.0,.837,1.6,4.4,6.0,1.3,0.7,0.6,2.0,3.9,11.6
461,Dion Waiters\waitedi01,SG,28,MIA,3,0,14.0,3.3,8.7,.385,2.7,5.7,.471,0.7,3.0,.222,.538,0.0,0.3,.000,0.0,3.7,3.7,1.0,0.0,0.7,1.0,1.7,9.3
462,Kemba Walker\walkeke02,PG,29,BOS,41,41,32.1,7.5,17.0,.440,3.5,8.9,.388,4.0,8.0,.497,.542,3.9,4.5,.869,0.7,3.2,4.0,5.0,1.0,0.6,2.2,1.6,22.3
463,Lonnie Walker\walkelo01,SG,21,SAS,39,1,12.7,2.2,4.9,.446,0.6,1.4,.407,1.6,3.6,.460,.503,0.8,1.1,.721,0.3,1.6,1.9,0.6,0.4,0.1,0.6,1.2,5.8
464,Tyrone Wallace\wallaty01,SG,25,ATL,14,0,11.4,1.0,3.1,.318,0.1,1.1,.067,0.9,2.1,.448,.330,0.8,1.2,.647,0.2,1.4,1.6,0.9,0.5,0.1,0.7,1.4,2.9
465,Taurean Waller-Prince\princta02,SF,25,BRK,46,46,29.9,4.5,11.7,.387,2.5,6.9,.361,2.1,4.9,.424,.493,0.9,1.2,.782,0.8,5.6,6.4,2.1,1.0,0.4,2.0,2.5,12.5
466,Derrick Walton\waltode01,PG,24,LAC,23,1,9.7,0.7,1.6,.472,0.4,0.9,.429,0.3,0.7,.533,.597,0.3,0.4,.778,0.1,0.6,0.7,1.0,0.2,0.0,0.2,0.8,2.2
467,Brad Wanamaker\wanambr01,PG,30,BOS,45,0,18.3,2.1,4.9,.421,0.4,1.4,.323,1.6,3.5,.459,.466,1.7,1.8,.915,0.3,1.7,2.0,2.6,0.6,0.2,1.1,1.8,6.2
468,T.J. Warren\warretj01,SF,26,IND,48,48,32.4,7.3,14.1,.517,1.2,3.1,.381,6.1,11.1,.555,.558,2.6,3.1,.821,1.0,2.8,3.8,1.4,1.1,0.5,1.2,2.6,18.4
469,PJ Washington\washipj01,PF,21,CHO,42,42,30.3,4.5,9.6,.471,1.4,3.5,.401,3.1,6.1,.512,.545,1.7,2.5,.673,0.8,4.6,5.5,2.1,0.9,0.9,1.6,2.8,12.1
470,Yuta Watanabe\watanyu01,SG,25,MEM,5,0,3.8,0.6,1.2,.500,0.2,0.4,.500,0.4,0.8,.500,.583,0.0,0.0,,0.2,0.8,1.0,0.0,0.0,0.2,0.2,0.2,1.4
471,Tremont Waters\watertr01,PG,22,BOS,6,0,9.3,1.5,4.2,.360,0.3,2.3,.143,1.2,1.8,.636,.400,1.0,1.0,1.000,0.0,1.0,1.0,1.3,0.7,0.3,0.8,1.0,4.3
472,Paul Watson\watsopa01,SG,25,ATL,2,0,8.5,0.0,3.5,.000,0.0,1.5,.000,0.0,2.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,1.5,0.5,0.0,0.0,0.5,0.0
473,Russell Westbrook\westbru01,PG,31,HOU,40,40,35.9,10.1,22.1,.455,1.0,4.3,.235,9.1,17.9,.508,.478,5.2,6.6,.787,1.7,6.4,8.1,7.4,1.6,0.4,4.5,3.6,26.3
474,Coby White\whiteco01,SG,19,CHI,50,0,23.9,4.1,10.8,.376,1.8,5.1,.346,2.3,5.7,.402,.457,1.2,1.7,.735,0.4,3.0,3.4,2.1,0.7,0.1,1.5,1.6,11.1
475,Derrick White\whitede01,SG,25,SAS,45,11,23.8,3.4,7.4,.464,1.0,2.6,.383,2.5,4.9,.507,.530,2.1,2.5,.823,0.5,2.5,3.0,3.3,0.6,0.8,1.2,2.1,9.9
476,Hassan Whiteside\whiteha01,C,30,POR,44,44,30.6,6.4,10.7,.600,0.0,0.1,.500,6.4,10.6,.600,.602,2.7,3.7,.739,4.0,9.9,14.0,1.2,0.3,3.1,2.0,3.0,15.6
477,Andrew Wiggins\wiggian01,SF,24,MIN,39,39,34.8,8.6,19.2,.448,2.2,6.7,.333,6.4,12.5,.509,.506,3.5,4.9,.721,1.2,4.0,5.2,3.7,0.7,0.9,2.5,2.4,22.9
478,Grant Williams\willigr01,PF,21,BOS,44,3,15.0,1.2,3.0,.383,0.3,1.3,.237,0.8,1.7,.500,.436,0.7,1.0,.690,0.9,1.7,2.5,1.0,0.4,0.5,0.8,2.3,3.3
479,Johnathan Williams\willijo04,C,24,WAS,9,5,14.7,1.7,2.7,.625,0.0,0.2,.000,1.7,2.4,.682,.625,0.3,0.6,.600,1.6,3.1,4.7,0.7,0.1,0.6,0.3,1.2,3.7
480,Kenrich Williams\willike04,PF,25,NOP,35,18,22.3,1.4,4.1,.343,0.7,2.7,.260,0.7,1.3,.511,.430,0.3,0.7,.375,1.4,3.7,5.1,1.5,0.7,0.6,0.6,2.3,3.8
481,Lou Williams\willilo02,SG,33,LAC,44,6,30.0,6.4,15.2,.419,1.9,5.3,.366,4.4,9.9,.446,.482,5.0,5.8,.870,0.4,2.6,3.1,6.0,0.6,0.2,3.0,1.4,19.7
482,Marvin Williams\willima02,PF,33,CHO,38,0,19.8,2.4,5.3,.450,1.2,3.0,.386,1.2,2.3,.535,.560,1.1,1.3,.896,0.4,2.3,2.7,0.9,0.7,0.5,0.6,1.8,7.0
483,Robert Williams\williro04,C,22,BOS,19,1,14.2,1.7,2.6,.673,0.0,0.0,,1.7,2.6,.673,.673,0.4,0.7,.571,1.2,3.4,4.6,1.1,0.9,1.1,0.8,1.8,3.9
484,Nigel Williams-Goss\willini01,PG,25,UTA,9,0,3.1,0.1,0.8,.143,0.0,0.2,.000,0.1,0.6,.200,.143,0.2,0.2,1.000,0.2,0.3,0.6,0.6,0.1,0.1,0.2,0.2,0.4
485,Zion Williamson\willizi01,PF,19,NOP,4,4,24.0,7.8,12.3,.633,1.0,1.5,.667,6.8,10.8,.628,.673,1.5,4.3,.353,3.0,5.3,8.3,1.5,0.5,0.3,2.5,1.8,18.0
486,D.J. Wilson\wilsodj01,PF,23,MIL,26,0,9.0,1.2,3.0,.405,0.4,1.7,.244,0.8,1.3,.618,.475,0.2,0.3,.714,0.2,1.8,2.0,0.7,0.0,0.2,0.5,0.8,3.1
487,Justise Winslow\winslju01,SF,23,MIA,11,5,32.0,4.5,11.7,.388,0.5,2.5,.222,4.0,9.3,.431,.411,1.6,2.5,.667,1.5,5.2,6.6,4.0,0.6,0.5,2.2,3.5,11.3
488,Christian Wood\woodch01,PF,24,DET,45,1,17.4,3.5,6.1,.582,0.6,1.6,.365,2.9,4.4,.663,.632,2.5,3.4,.729,1.2,4.1,5.3,0.7,0.4,0.8,1.1,1.3,10.2
489,Delon Wright\wrighde01,SG,27,DAL,45,4,20.7,2.8,5.8,.483,0.6,1.7,.364,2.2,4.1,.533,.536,1.1,1.4,.803,1.1,2.8,3.9,3.2,1.2,0.4,0.8,1.3,7.3
490,Thaddeus Young\youngth01,PF,31,CHI,49,5,23.2,3.8,8.8,.431,1.1,3.2,.333,2.7,5.5,.489,.493,0.7,1.1,.600,1.4,3.2,4.6,1.7,1.1,0.3,1.4,1.9,9.3
491,Trae Young\youngtr01,PG,21,ATL,43,43,35.0,9.3,20.7,.447,3.4,9.3,.371,5.8,11.4,.508,.530,7.3,8.7,.839,0.6,3.9,4.6,9.0,1.1,0.1,4.8,1.6,29.2
492,Cody Zeller\zelleco01,C,27,CHO,44,25,23.1,4.4,8.4,.522,0.4,1.5,.254,4.0,6.9,.581,.545,2.1,3.0,.689,2.8,4.2,7.0,1.2,0.6,0.4,1.3,2.5,11.2
493,Ante Žižić\zizican01,C,23,CLE,16,0,9.9,1.8,3.1,.571,0.0,0.0,,1.8,3.1,.571,.571,0.8,0.9,.867,0.9,2.6,3.4,0.2,0.4,0.3,0.3,1.3,4.3
494,Ivica Zubac\zubaciv01,C,22,LAC,47,45,17.6,3.3,5.5,.591,0.0,0.0,.000,3.3,5.5,.595,.591,1.6,2.2,.735,2.6,4.4,7.0,1.0,0.2,0.9,0.9,2.3,8.1
